conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1884833401951441364,Thu Jan 30 05:17:56 +0000 2025,23,Dari 17 program prioritas Pembangunan yang dicanangkan ada 5 yang paling realistis dapat dicapai hingga 2029. Tidak perlu anggaran besar dan tdk dipengaruhi geopolitics. Hanya butuh Keteladanan dan ketegasan Presiden Prabowo pasti Rakyat Mendukung sepenuhnya. Yaitu.. https://t.co/iRL9VBUnpK,1884833401951441364,https://pbs.twimg.com/media/GihF-8maEAAJc76.jpg,,in,Kyiv-Ukraina,1,13,21,https://x.com/yuddychrisnandi/status/1884833401951441364,85596149,yuddychrisnandi
1884821578766311441,Thu Jan 30 04:30:57 +0000 2025,273,Tugas seorang Wakil Presiden ialah membantu dan memastikan program Pemerintah Presiden Prabowo Subianto berjalan dengan baik..... Tak banyak bicara tapi banyak kerja https://t.co/QShcyzKe7H,1884821578766311441,https://pbs.twimg.com/ext_tw_video_thumb/1884821386323251200/pu/img/vO-U4we2qmCDH2yX.jpg,,in,,6,135,33,https://x.com/Epricila10/status/1884821578766311441,1746447440495116288,Epricila10
1884766689814077491,Thu Jan 30 00:52:50 +0000 2025,46,Menilik 100 hari pertama Kabinet Merah Putih. Berbagai langkah strategis telah diambil untuk memastikan fondasi kuat menuju Indonesia Emas 2045. Dengan kebijakan yang terarah kami akan terus bekerja mendukung program Presiden @prabowo dan Wakil Presiden @gibran_rakabuming. https://t.co/BeP2ZmaXMI,1884766689814077491,https://pbs.twimg.com/ext_tw_video_thumb/1884765604353323008/pu/img/Ynq2KKZJS6mMxPXg.jpg,,in,Indonesia,1,26,94,https://x.com/DitjenPajakRI/status/1884766689814077491,543294959,DitjenPajakRI
1884766573132746995,Thu Jan 30 00:52:22 +0000 2025,687,KUNCINYA ADALAH Kalau Presiden @prabowo bagus dalam menjalankan roda pemerintahannya semua kebobrokan di era @jokowi niscaya akan terungkap!,1884766573132746995,,,in,Warteg,8,47,191,https://x.com/BosPurwa/status/1884766573132746995,1068371293290946561,BosPurwa
1884759092386033803,Thu Jan 30 00:22:39 +0000 2025,15896,Yth. Bpk Presiden Prabowo. Kami tahu beban Bpk sangat berat Indonesia menghadapi bnyk masalah akut. Ada masalah kemiskinan hutang negara geopolitik bencana alam korupsi birokrasi dan berbagai mafia yg mengancam eksistensi negara. Tp Bpk Presiden hrs kuat negara hrs selamat https://t.co/gbBvX43D5Z,1884759092386033803,https://pbs.twimg.com/media/GigCWb1bkAAq-0W.jpg,,in,Jakarta,208,736,4393,https://x.com/mohmahfudmd/status/1884759092386033803,282006208,mohmahfudmd
1884603868665012667,Wed Jan 29 14:05:51 +0000 2025,463,Jangan Biarkan Publik Mengira Jokowi Masih Presiden Lalu Prabowo Itu Apa? https://t.co/btjtiGXSP9 Esai ini menyoroti bagaimana persepsi publik terhadap kepemimpinan Prabowo dapat terdistorsi oleh bayang-bayang Jokowi dan mengapa penting bagi Prabowo untuk mengambil langkah,1884603868665012667,,,in,"-6.252543,106.806343",14,85,200,https://x.com/alisyarief/status/1884603868665012667,30201110,alisyarief
1884597809976160272,Wed Jan 29 13:41:46 +0000 2025,1367,Bapak Presiden @prabowo yth terungkapnya berbagai kasus pelanggaran dan kongkalikong PIK-2 dan PSN lainnya dan bagaimana sikap pjbt menyelesaikan masalah tsb hendaknya Bpk jadikan untuk seleksi pejabat Bapak - siapa yg memihak rakyat dan siapa jadi kacung Oligarki.,1884597809976160272,,,in,,8,70,518,https://x.com/msaid_didu/status/1884597809976160272,1117990249806721024,msaid_didu
1884557854079635865,Wed Jan 29 11:03:00 +0000 2025,765,Langkah Presiden Prabowo Mengevaluasi Proyek Strategis Nasional Memantik Spekulasi Politik. Muncul penilaian bila Prabowo ingin melepas bayang-bayang pendahulunya... Joko Widodo! ️ https://t.co/wBCHRavtl6 https://t.co/W6FdkI3Ni4,1884557854079635865,https://pbs.twimg.com/ext_tw_video_thumb/1884544378406076417/pu/img/Z73L-2qPowZliFBS.jpg,,in,"Bandung, Jawa Barat",6,32,237,https://x.com/tijabar/status/1884557854079635865,2395238000,tijabar
1884555191867089090,Wed Jan 29 10:52:25 +0000 2025,67,Rekap 100 Hari Kerja dan keberhasilan Kabinet Merah Putih Presiden @prabowo. Sigap Membangun Negeri. https://t.co/IJHU32JDwR,1884555191867089090,https://pbs.twimg.com/amplify_video_thumb/1884554956797308928/img/fu0F_U4g83QuTEsA.jpg,,in,Kritik Kebijakan Bukan Pribadi,7,44,19,https://x.com/jansen_jsp/status/1884555191867089090,856934112250126336,jansen_jsp
1884539200692953294,Wed Jan 29 09:48:53 +0000 2025,26,Apa perbedaan dn Persamaan Video Dibawah Ini Video pertama pak @jokowi Video ke dua Presiden @prabowo Ada 25k Saldo E-walet untuk 1 Orang Beruntung Jawaban sudah saya kunci di Note. Minimal mendekati dah Syarat Like RT aja Jawaban d komen End 21.00 WIB malam ini https://t.co/RqIsy4CUGo,1884539200692953294,https://pbs.twimg.com/ext_tw_video_thumb/1884537816270721025/pu/img/_jpdG_MN2iJ9-7Ti.jpg,,in,"Bekasi, Jawa Barat",2,21,14,https://x.com/faridhcrb/status/1884539200692953294,1411822112357031938,faridhcrb
1884495296606212146,Wed Jan 29 06:54:25 +0000 2025,568,Ayolah pak Presiden @prabowo rakyat ada dibelakang anda kekuasaan Presiden itu luar biasa besar dan kuat. Jika pak Presiden tidak ingin head to head bagaimana jika angkat saja pak @mohmahfudmd menjadi Jaksa Agung. Dan karena KPK telah menjadi bagian eksekutif sesuai dengan https://t.co/nmgSpMwxEe,1884495296606212146,https://pbs.twimg.com/amplify_video_thumb/1884495085548756992/img/BojPW5-EgV9k9vAJ.jpg,,in,"Kuta, Indonesia",13,48,283,https://x.com/Naz_lira/status/1884495296606212146,992488238609678336,Naz_lira
1884491535670206822,Wed Jan 29 06:39:28 +0000 2025,2725,Dulu Presiden @prabowo dikatain penculik sama si @Uki23 . Loe sdh minta maaf blm atas semua hujatan loe slm ini Ki? Jk pandangan negatif loe slm ini salah thd pak Prabowo mestinya loe (semua kader PSI) minta maaf. Skrg sok2an bahas 100hr kabinet Prabowo. Munafik loe ah! https://t.co/B4Phrkp10E,1884491535670206822,https://pbs.twimg.com/media/GicPD9Ga8AA_THY.jpg,,in,Bekasi - Indonesia,20,223,1128,https://x.com/bachrum_achmadi/status/1884491535670206822,105085302,bachrum_achmadi
1884489386215014610,Wed Jan 29 06:30:56 +0000 2025,69,Prabowo Berpeluang jadi Presiden Terbaik Pasca Reformasi https://t.co/AuIavkCPgD,1884489386215014610,,,in,,7,52,30,https://x.com/OposisiCerdas/status/1884489386215014610,887743587579944960,OposisiCerdas
1884455299681247702,Wed Jan 29 04:15:29 +0000 2025,1057,Yg jd pertanyaan apakah Budi Arie sdh dpt izin Presiden @prabowo ? Jk pun sdh dpt izin Presiden dlm kapasitas &amp; rcn apa Budi Arie sambangi Jokowi ke Solo. Jgn2 ada pengendali yg terselubung. Sungguh aneh tp nyata! https://t.co/ziXjnRRTht,1884455299681247702,https://pbs.twimg.com/media/GibuGuDaMAAxiNb.jpg,,in,Bekasi - Indonesia,17,175,439,https://x.com/bachrum_achmadi/status/1884455299681247702,105085302,bachrum_achmadi
1884429502698381444,Wed Jan 29 02:32:59 +0000 2025,982,Dorongan semangat buat Presiden Prabowo Ayo Pak @prabowo tunjukkan Taringmu🇲🇨 https://t.co/F4U5ZndZEF,1884429502698381444,https://pbs.twimg.com/media/GibWpLfaYAEsHpz.jpg,,in,,21,161,479,https://x.com/Boediantar4/status/1884429502698381444,1383750727575605257,Boediantar4
1884422654587031772,Wed Jan 29 02:05:46 +0000 2025,133,Lapor Pak Presiden @prabowo apakah Indonesia sudah menjadi negara Islam radikal? Perkara pasang lampu lampion di Kantor Kementrian Agama di kota Banjar konon sampai menyakiti hati umat Islam. Kalo hal2 begini didiemin mah ke depan akan byk gesekan2 antarumat. @gibran_tweet https://t.co/iKZNOVzbrO,1884422654587031772,https://pbs.twimg.com/media/GibQarma0AA0Kfa.jpg,,in,Kandahar,4,53,55,https://x.com/Rizieq_Sangean/status/1884422654587031772,172158648,Rizieq_Sangean
1884219794586755232,Tue Jan 28 12:39:40 +0000 2025,4719,Presiden Prabowo Subianto diberikan kenang-kenangan berupa helm George Russell oleh PM Malaysia Anwar Ibrahim. Helm ini diberikan saat melawat ke Suria KLCC dalam kunjungan kenegaraan ke Malaysia. Helm musim kapan nih? https://t.co/3elvr9NgF9,1884219794586755232,https://pbs.twimg.com/media/GiYX6eQaQAAQJ_b.jpg,,in,Pernah di paddock,595,297,432,https://x.com/LambeResing/status/1884219794586755232,1268958732794261505,LambeResing
1884191130474143852,Tue Jan 28 10:45:46 +0000 2025,344,Presiden Prabowo senyum senyum melihat anak anaknya (aspri seskab menlu) menari.. mereka memang serba bisa Di India menyanyi di Malaysia menari https://t.co/86wghjNe1F,1884191130474143852,https://pbs.twimg.com/ext_tw_video_thumb/1884190926375108608/pu/img/ajZgBpxMgpz6kAjP.jpg,,in,,14,99,48,https://x.com/Kimberley_PS08/status/1884191130474143852,1334544700917727234,Kimberley_PS08
1884168531845222790,Tue Jan 28 09:15:58 +0000 2025,2716,. Gokil..!! 10 Tahun Mulyono Berkuasa Bukan Cuma Menambah Hutang Negara. Tapi juga Menambah Sejuta Masalah. Terus Menjadikan @prabowo Presiden untuk Membereskan Sisa-sisa PESTA-nya Mulyono. 'Lu Racun Banget Jok..!! . https://t.co/Ltfa4xvYpv,1884168531845222790,https://pbs.twimg.com/ext_tw_video_thumb/1884167181589749760/pu/img/LHsmNjqbXgOP7U7E.jpg,,in,,34,83,1367,https://x.com/Chynthia_K/status/1884168531845222790,1331140639,Chynthia_K
1884116961984143650,Tue Jan 28 05:51:03 +0000 2025,4488,Sikap diamnya polri dalam kasus ini. Padahal jelas clear perintah presiden @prabowo bongkar pagar laut akan semakin menambah kecurigaan publik! Iya gak Pak Kapolri @ListyoSigitP ? https://t.co/Il9DTfRjAx,1884116961984143650,https://pbs.twimg.com/media/GiW5Tetb0AAw2CZ.jpg,,in,Warteg,47,375,1757,https://x.com/BosPurwa/status/1884116961984143650,1068371293290946561,BosPurwa
1884104005233827903,Tue Jan 28 04:59:34 +0000 2025,142,POV Ketika Rakyat hanya bisa mengadu langsung ke Presiden @prabowo https://t.co/NDAbOqJkUk,1884104005233827903,https://pbs.twimg.com/ext_tw_video_thumb/1884103935620964354/pu/img/CBxuLkIAKLwzCkeu.jpg,,in,Seberang Rumah Pak Lurah,0,26,62,https://x.com/AlnilamOmar/status/1884104005233827903,1649686141757722626,AlnilamOmar
1884097539789709477,Tue Jan 28 04:33:52 +0000 2025,35,Presiden Prabowo perlu dg cermat membaca gesture Presisen AS Trump. Kebijakan ekonomi perdagangannya dpt berpengaruh pd Indonesia sbg anggota BRICS. RI perlu jaga keseimbangan dg China&amp;AS. Perkuat Kerjasama di Asia-Pacific. Perkokoh ASEAN sbg kawasan yg damai-makmur-sejahtera. https://t.co/RR9jdZaJSu,1884097539789709477,https://pbs.twimg.com/media/GiWouGiaYAIuWWI.jpg,,in,Kyiv-Ukraina,2,17,28,https://x.com/yuddychrisnandi/status/1884097539789709477,85596149,yuddychrisnandi
1884094445123166490,Tue Jan 28 04:21:35 +0000 2025,108,Program MBG tidak berjalan begitu saja perlu persiapan sejak Presiden terpilih 2024 @prabowo @gibran_tweet diumumkan Membutuhkan dana sangat besar Dana itu disupport seseorang yg kita lebih suka menyebutnya HAMBA ALLAH Tuhan mudahkanlah niat baiknya membangun Indonesia https://t.co/c2ycOpUFXc,1884094445123166490,https://pbs.twimg.com/ext_tw_video_thumb/1884094281570545664/pu/img/QGxWkNXzCLJxPMX7.jpg,,in,,5,45,33,https://x.com/BANGSAygSUJUD/status/1884094445123166490,1189039138835554304,BANGSAygSUJUD
1883921593665274256,Mon Jan 27 16:54:44 +0000 2025,467,Beri komentar dan penilaian untuk Presiden Prabowo di 100 hari kerja. 1 - 10 kalian kasih nilai berapa https://t.co/OldHgK1IRA,1883921593665274256,https://pbs.twimg.com/media/GiUIsyMaYAEK2-V.jpg,,in,Indonesia,45,1229,94,https://x.com/Jumianto_RK/status/1883921593665274256,903306838552092672,Jumianto_RK
1883892184665252177,Mon Jan 27 14:57:52 +0000 2025,1030,Sewaktu sidang media bersama dengan Presiden @prabowo saya tegaskan bahawa Malaysia dan Indonesia yang punya sejarah bahasa dan budaya yang sangat dekat harus memanfaatkan segala kekuatan untuk melonjakkan keupayaan kedua-dua negara. Persahabatan dan kerjasama erat antara https://t.co/PNa2ZImzPJ,1883892184665252177,https://pbs.twimg.com/media/GiTt892aIAAcgIF.jpg,,in,Malaysia,13,56,226,https://x.com/anwaribrahim/status/1883892184665252177,1839871,anwaribrahim
1883859417822900300,Mon Jan 27 12:47:40 +0000 2025,453,Operasi Militer Selain Perang (OMSP) sedang digelar untuk membongkar pagar laut siluman atas perintah Presiden @prabowo. Polri ? Menepi dulu lah sepanjang Kapolri belum diganti penegakan hukum dalam skandal pagar laut siluman jauh panggang dari api. Terlebih ada sampah https://t.co/0mFQxufrDU,1883859417822900300,https://pbs.twimg.com/ext_tw_video_thumb/1883859376173408256/pu/img/VLC_ZZPwxFrj0-0A.jpg,,in,Wherever you're not lookin',4,35,154,https://x.com/__AnakKolong/status/1883859417822900300,1159689173340585984,__AnakKolong
1883845553399959798,Mon Jan 27 11:52:34 +0000 2025,775,Usai istiadat Sambutan Negara di Istana Negara saya dan Presiden Prabowo mengadakan pertemuan empat mata di Menara Berkembar Petronas. Kami berbicara panjang terkait hal ehwal kedua-dua negara tetangga dan isu-isu serantau yang menyentuh kepentingan strategik Malaysia https://t.co/AC05jxTOX3,1883845553399959798,https://pbs.twimg.com/media/GiTDh3ZaAAAlEBW.jpg,,in,Malaysia,10,40,172,https://x.com/anwaribrahim/status/1883845553399959798,1839871,anwaribrahim
1883830020751446021,Mon Jan 27 10:50:51 +0000 2025,175,Salam hangat India adalah negara besar. Kawan lama yg setia. Presiden @prabowo datang untuk menyambung persahabatan 2 pendiri Republik Nehru dengan Bung Karno. Namaste! https://t.co/7VW1marFUJ,1883830020751446021,https://pbs.twimg.com/ext_tw_video_thumb/1883829900253224960/pu/img/9syJ7F20br2bISt1.jpg,,in,Jakarta,3,39,26,https://x.com/Fahrihamzah/status/1883830020751446021,120968478,Fahrihamzah
1883823734668288087,Mon Jan 27 10:25:52 +0000 2025,5751,PERMAINAN MAFIA LEVEL NEGARA Hanya Level Presiden yg bisa berantas klo level Menteri ngga akan sanggup. Semoga Presiden @prabowo memberi atensi khusus buat rakyatnya di Tangerang Banten https://t.co/yTE1JTt2q0,1883823734668288087,https://pbs.twimg.com/ext_tw_video_thumb/1883809756093317120/pu/img/F46rs1ZBRrlDOMKD.jpg,,in,~#,102,217,2914,https://x.com/papa_loren/status/1883823734668288087,1466651308102877187,papa_loren
1883823206806737163,Mon Jan 27 10:23:46 +0000 2025,507,Semakin dekat jarak dan waktu pertemuan antara Presiden Prabowo Ibu Megawati &amp; Mbak Puan membuat pendukung Malin Kundang semakin gelisah &amp; kebakaran jembut https://t.co/DEl1Ezr9VA,1883823206806737163,https://pbs.twimg.com/media/GiSvOA1aEAAw9gj.jpg,,in,Indonesia 🇮🇩,10,91,77,https://x.com/KakekHalal/status/1883823206806737163,821859629034409985,KakekHalal
1883787825184968875,Mon Jan 27 08:03:11 +0000 2025,133,Bukan Presiden @prabowo bila tak bisa membuat suasana kaku menjadi menyenangkan Begitupun saat pertemuan dg Presiden dan PM India sebenarnya ada DNA India dalam tubuh saya karena setiap dengar musik India langsung ingin JOGET Semua tertawa lobby berhasil nyanyi deh https://t.co/7YpMEQyV1U,1883787825184968875,https://pbs.twimg.com/ext_tw_video_thumb/1883787720214061056/pu/img/djt5FJCjcphdsbf1.jpg,,in,,1,29,40,https://x.com/BANGSAygSUJUD/status/1883787825184968875,1189039138835554304,BANGSAygSUJUD
1883787671027540427,Mon Jan 27 08:02:34 +0000 2025,36,Presiden Prabowo mewarisi budaya Birokrasi Patron-client ketergantungan atasan-bawahan dlm tentang yg luas. Birokrasi &amp; aparat penegak Hukum adlh Potensi terbesar Keberhasilan atau Kegagalan Pembangunan Nasional. Tantangan terberat dlm upaya ciptakan Pemerintahan yg bersih. https://t.co/VhAa9jx1ga,1883787671027540427,https://pbs.twimg.com/media/GiSO5XJbEAA6lyy.jpg,,in,Kyiv-Ukraina,0,18,30,https://x.com/yuddychrisnandi/status/1883787671027540427,85596149,yuddychrisnandi
1883784296919679466,Mon Jan 27 07:49:10 +0000 2025,500,Terkait Sertifikat Pagar Laut Kalau Menteri da Wamennya pada sibuk Cuci tangan maka TANGKAP @jokowi karena dia sudah pernah mengatakan Tidak ada visi dan misi Mentri yang ada visi dan misi Presiden. Nah yang jadi masalah sebenarnya Apakah @prabowo punya keberanian untuk https://t.co/SYUtMpp086,1883784296919679466,https://pbs.twimg.com/media/GiSL1YbbcAA00aA.jpg,,in,Indonesia,10,63,265,https://x.com/Nicho_Silalahi/status/1883784296919679466,75519742,Nicho_Silalahi
1883774224072065421,Mon Jan 27 07:09:08 +0000 2025,991,Pagi ini saya mengiringi Yang di-Pertuan Agong Sultan Ibrahim di Istana Negara untuk menerima kunjungan Tamu Kenegaraan Presiden Indonesia Prabowo Subianto ke Malaysia. Ketibaan Presiden Prabowo yang mengadakan Lawatan Negara pertamanya ke negara Asia Tenggara diraikan dengan https://t.co/S4GqAzYqaf,1883774224072065421,https://pbs.twimg.com/media/GiSCq1LbMAAtvLr.jpg,,in,Malaysia,4,40,208,https://x.com/anwaribrahim/status/1883774224072065421,1839871,anwaribrahim
1883755981185908891,Mon Jan 27 05:56:39 +0000 2025,219,Presiden @prabowo tak main2 penuhi janjinya kejar koruptor Negara WAJIB MENANG 🇮🇩 Paulus Tanos buron kasus e-KTP rugikan negara 2 3 T bertahun lenyap ditelan bumi kini ditangkap di Singapura Kado awal tahun 2025 bulan Januari TUMPAS YG HARUS DITUMPAS https://t.co/mDkR57BuXi,1883755981185908891,https://pbs.twimg.com/ext_tw_video_thumb/1883755946113200128/pu/img/Q9UynfLgZngmJWs8.jpg,,in,,8,116,54,https://x.com/BANGSAygSUJUD/status/1883755981185908891,1189039138835554304,BANGSAygSUJUD
1883750426950156706,Mon Jan 27 05:34:34 +0000 2025,133,Ada yg lupa kalau sudah jadi mantan... Gmn nih Pak Presiden @prabowo kok ada yg berani pake RI 1... @Gerindra ____ Libur Prabowo-Gibran https://t.co/qp8lX1p2jS,1883750426950156706,https://pbs.twimg.com/media/GiRtBuzbUAASaYM.jpg,,in,,11,57,64,https://x.com/AntoniusCDN/status/1883750426950156706,4184979312,AntoniusCDN
1883718460661965095,Mon Jan 27 03:27:33 +0000 2025,129,Jiahhh..kebiasaan udah riuh terus hapus. Awas ente TARA kalau nulis gitu lagi emak setrap di tiang jemuran. Penulisan yg bener itu adalah presiden ke 7 jokowidodo bukan presiden jokowi . Presiden sekarang ncu gembul @prabowo INGET ! jangan salah lagi. Gkgkgk️ https://t.co/ilW94VwZT2,1883718460661965095,https://pbs.twimg.com/media/GiRP8r4akAA_VWt.jpg,,in,Di Jero Imah,2,32,37,https://x.com/KaredokLeunca__/status/1883718460661965095,1271319727751610385,KaredokLeunca__
1883701423227224320,Mon Jan 27 02:19:51 +0000 2025,180,Pertama dalam sejarah TNI ikut Defile Militer di Peringatan Hari Kemerdekaan Negara lain Ini pertanda pengakuan Asing menghebat pd Indonesia Bangga melihat Presiden @prabowo dan TNI di Acara Kenegaraan India Barakan nasionalisme karena itu energi terhebat jangan LEMAH🇮🇩 https://t.co/tlBZvxLzr7,1883701423227224320,https://pbs.twimg.com/ext_tw_video_thumb/1883701112651608064/pu/img/kszjCJzuYXaSL6lQ.jpg,,in,,2,27,40,https://x.com/BANGSAygSUJUD/status/1883701423227224320,1189039138835554304,BANGSAygSUJUD
1883692431197213155,Mon Jan 27 01:44:07 +0000 2025,397,Detik masih menganggap Mulyono presiden Pak @prabowo tolong beri penjelasan kepada rakyat sebenarnya negara ini presiden nya siapa? Jaga lah kepercayaan rakyat yang telah memilih mu dan mereka yang bangga punya Presiden seorang macan asia bukan seorang boneka https://t.co/IZz4RFT4qN,1883692431197213155,https://pbs.twimg.com/media/GiQ4SInaQAArqK2.jpg,,in,,23,178,164,https://x.com/DS_yantie/status/1883692431197213155,1374686160748830724,DS_yantie
1883677730363043877,Mon Jan 27 00:45:42 +0000 2025,810,Membaca buku hal yang saya suka dari presiden Prabowo dan hal yang membuat saya tidak suka kepada wakilnya.,1883677730363043877,,,in,,21,190,118,https://x.com/islah_bahrawi/status/1883677730363043877,1619899748387000322,islah_bahrawi
1883660343786012842,Sun Jan 26 23:36:37 +0000 2025,61,presiden sekarang @prabowo lho Jk sdah mantan.... https://t.co/6S7TTwrb0M,1883660343786012842,https://pbs.twimg.com/media/GiQbGX8aYAEnjEr.jpg,,in,,3,21,16,https://x.com/B3doel___/status/1883660343786012842,1351138416088510467,B3doel___
1883655240123396342,Sun Jan 26 23:16:20 +0000 2025,3578,Merupakan suatu kehormatan dan kebanggaan bagi saya beserta delegasi Indonesia atas sambutan hangat dan meriah dari Presiden India @rashtrapatibhvn serta Perdana Menteri India @narendramodi. Pada momen istimewa Hari Republik India ke-76 saya diundang sebagai tamu utama https://t.co/1vHzgk2xd9,1883655240123396342,https://pbs.twimg.com/media/GiQWck5aoAAlnIX.jpg,,in,Indonesia,21,115,373,https://x.com/prabowo/status/1883655240123396342,40580714,prabowo
1883546271736271007,Sun Jan 26 16:03:20 +0000 2025,182,Hati-hati dengan data DNA Bapak Presiden @prabowo Tolong dijaga baik-baik jangan sampai jatuh ke tangan yg salah Karena bisa digunakan untuk hal-hal yg tidak kita inginkan Data DNA adalah ibarat Blueprint manusia dimana kelemahan tubuh kita pun tergambar disana. Bisa,1883546271736271007,,,in,Jakarta Capital Region,4,16,67,https://x.com/DrEvaChaniago/status/1883546271736271007,1355632532,DrEvaChaniago
1883530629767397600,Sun Jan 26 15:01:11 +0000 2025,1167,PARA TOKOH BICARA: PIK 2 BUKAN PSN &amp; REKLAMASI ANCAM KEDAULATAN NEGARA PRESIDEN RI @prabowo HARUS BERANI SELAMATKAN NKRI KARENA BELIAU PUNYA JIWA PATRIOTIK @DPR_RI @Puspen_TNI @msaid_didu @MichelAdam717 @Boediantar4 @alisyarief @Tan_Mar3M @choymarkochoy https://t.co/HLCmy6w3XU,1883530629767397600,https://pbs.twimg.com/ext_tw_video_thumb/1883530478399184896/pu/img/14wLVHcD06jZBNrE.jpg,,in,,18,52,597,https://x.com/Muslim_AntiPKI9/status/1883530629767397600,1604091267834474498,Muslim_AntiPKI9
1883520234172428548,Sun Jan 26 14:19:52 +0000 2025,122,Kali ini saya sepakat dengan Pak @mohmahfudmd Kasus Pagar Laut bisa Jadi Momentum Presiden @prabowo Selamatkan Indonesia dari Ancaman Oligarki https://t.co/3ppag6nzGs,1883520234172428548,https://pbs.twimg.com/media/GiObnmRbcAAB1DF.jpg,,in,I N D O N E S I A,3,23,35,https://x.com/Heraloebss/status/1883520234172428548,1251824880967774208,Heraloebss
1883460828940456188,Sun Jan 26 10:23:49 +0000 2025,348,Presiden Prabowo Subianto mengaku memiliki DNA India berdasarkan hasil tes genetika berkala yang dilakukannya beberapa pekan lalu. Hal itu diungkapkan Prabowo saat menghadiri undangan Presiden India Droupadi Murmu dalam jamuan santap malam kenegaraan yang digelar di Istana https://t.co/kMHwN3vIxM,1883460828940456188,https://pbs.twimg.com/media/GiNkGr7bkAAP7oV.jpg,,in,Jakarta,42,168,40,https://x.com/kompascom/status/1883460828940456188,23343960,kompascom
1883458358721888266,Sun Jan 26 10:14:00 +0000 2025,230,Semoga 2028 kembali bisa ekspor beras sesuai yang direncanakan Presiden Prabowo jadi Indonesia tidak akan kekurangan bahan pangan Di kala kaum pembenci hanya meributkan soal ijasah dan akun fufufafa punya siapa. Sementara yang lainnya udah jauh ke planet mars.. https://t.co/gkB9JqOexc,1883458358721888266,https://pbs.twimg.com/media/GiNjY7cbEAASCU4.jpg,,in,"DKI Jakarta, Indonesia",11,164,48,https://x.com/zy_zy_lestary/status/1883458358721888266,1530146266822258688,zy_zy_lestary
1883431572495630411,Sun Jan 26 08:27:34 +0000 2025,163,Asing bingung cara Indonesia hilirisasi uang dari mana? Bukan Presiden @prabowo bila tak tahu caranya Efisiensi menghemat 306 69 T (pangkas dana seremonial perjalanan dinas tak penting dll) Itulah modal bangun industri2 hilirisasi tahun ini juga yg akan MENGEJUTKAN dunia 🇮🇩 https://t.co/cTCl8LiUt3,1883431572495630411,https://pbs.twimg.com/ext_tw_video_thumb/1883430544249356288/pu/img/E8l6ELCdaAegVLLb.jpg,,in,,6,54,43,https://x.com/BANGSAygSUJUD/status/1883431572495630411,1189039138835554304,BANGSAygSUJUD
1883415856434323681,Sun Jan 26 07:25:07 +0000 2025,4918,Senang sekali melihat kontingen Indonesia berbaris di Parade Hari Republik kami. Benar-benar cocok untuk merayakan kunjungan kenegaraan Presiden Prabowo dan Kemitraan Strategis Komprehensif kami. 🇮🇳 🇮🇩 https://t.co/HwTsPWtncH,1883415856434323681,https://pbs.twimg.com/amplify_video_thumb/1883415783596015616/img/1LwmV4xVdzAVigWR.jpg,,in,"New Delhi, India",3,42,651,https://x.com/DrSJaishankar/status/1883415856434323681,859363899291742210,DrSJaishankar
1883394606311883020,Sun Jan 26 06:00:40 +0000 2025,223,Sikap Kejagung Terkait Arahan Presiden Prabowo soal Pagar Laut: Kami Terus Dalami Peristiwa Pidana https://t.co/8Pc1VBbxiJ,1883394606311883020,,,in,Indonesia,13,109,95,https://x.com/KompasTV/status/1883394606311883020,71436318,KompasTV
1883364979476443184,Sun Jan 26 04:02:56 +0000 2025,232,Negara2 adidaya ketar-ketir sejak Indonesia canangkan hilirisasi pertanda kebangkitan Indonesia mendikte dunia Hilirisasi membuat dunia bergantung pd Indonesia Presiden @prabowo tak rela Indonesia yg kaya terus didikte harus DIBALIK Kuatkan persatuan jangan mau diadu domba https://t.co/gVMrDXxWo3,1883364979476443184,https://pbs.twimg.com/ext_tw_video_thumb/1883364907850272768/pu/img/swL6Cs134wwMbIP3.jpg,,in,,11,187,84,https://x.com/BANGSAygSUJUD/status/1883364979476443184,1189039138835554304,BANGSAygSUJUD
1883358999296512360,Sun Jan 26 03:39:11 +0000 2025,4936,Pak Presiden @prabowo kpn bpk mengganti Kapolri? Apakah saat ini tdk ada Pati ⭐️⭐️⭐️ di Mabes Polri yg layak menjd Kapolri yg baru? Ada apa dgn semua ini atau jangan2 bpk Presiden tdk berani mengganti Kapolri! https://t.co/67z1EwnwWU,1883358999296512360,https://pbs.twimg.com/media/GiMJBuBaMAAtHqz.jpg,,in,Bekasi - Indonesia,55,435,1772,https://x.com/bachrum_achmadi/status/1883358999296512360,105085302,bachrum_achmadi
1883357913613496584,Sun Jan 26 03:34:52 +0000 2025,323,Sama-sama Presiden sama-sama suka baca buku Prabowo suka baca buku pengetahuan umum Jokowi suka baca Komik Jangan salah Komik itu hasil imajinasi orang2 JENIUS yang bacaan mereka bacannya Prabowo Jadi kesimpulannya Baca Komik lebih berkualitas dan Jenius daripada baca buku https://t.co/daA77lBnt0,1883357913613496584,https://pbs.twimg.com/media/GiMICHCbsAAObt4.jpg,,in,"DKI Jakarta, Indonesia",0,65,55,https://x.com/JhonSitorus_18/status/1883357913613496584,1102461866129776640,JhonSitorus_18
